data1,data2,data3,data4,data5,data6,data7,data8
62,49,04,60,81,FF,6D,00
6A,49,04,60,81,FF,6C,00
72,49,04,62,81,FF,6B,00
7A,49,04,62,80,FF,6B,00
02,49,04,62,8F,FF,6B,00
0A,49,04,64,8E,FF,6B,00
12,49,04,64,8E,FF,6A,00
1A,49,04,66,8D,FF,6A,00
22,49,04,66,8D,FF,69,00
2A,49,04,66,8C,FF,69,00
32,49,04,60,8B,FF,69,00
3A,49,04,60,8A,FF,69,00
42,49,04,62,8A,FF,68,00
4A,49,04,62,89,FF,68,00
52,49,04,62,89,FF,67,00
5A,49,04,64,88,FF,67,00
62,49,04,64,87,FF,67,00
6A,49,04,66,86,FF,67,00
72,49,04,66,85,FF,67,00
7A,49,04,66,85,FF,66,00
02,49,04,60,94,FF,66,00
0A,49,04,60,93,FF,66,00
12,4A,04,60,92,FF,66,00
1A,4A,04,62,91,FF,66,00
22,4A,04,62,91,FF,65,00
2A,4A,04,64,90,FF,65,00
32,4A,04,64,8F,FF,65,00
3A,4A,04,64,8E,FF,65,00
42,4A,04,66,8D,FF,65,00
4A,4A,04,66,8D,FF,64,00
52,4A,04,60,8D,FF,63,00
5A,4A,04,60,8C,FF,63,00
62,4A,04,60,8C,FF,62,00
6A,4A,04,62,8B,FF,62,00
72,4A,04,62,8A,FF,62,00
7A,4A,04,64,89,FF,62,00
02,4A,04,64,98,FF,62,00
0A,4A,04,64,97,FF,62,00
12,4A,04,66,96,FF,62,00
1A,4A,04,66,96,FF,61,00
22,4A,04,66,95,FF,61,00
2A,4A,04,60,94,FF,61,00
32,49,04,60,94,FF,60,00
3A,49,04,62,93,FF,60,00
42,49,04,62,92,FF,60,00
4A,49,04,62,91,FF,60,00
52,49,04,64,91,FF,5F,00
5A,49,04,64,90,FF,5F,00
62,49,04,66,8F,FF,5F,00
6A,49,04,66,8E,FF,5F,00
72,49,04,66,8E,FF,5E,00
7A,49,04,60,8D,FF,5E,00
02,49,04,60,9D,FF,5D,00
0A,49,04,60,9C,FF,5D,00
12,49,04,62,9B,FF,5D,00
1A,49,04,62,9A,FF,5D,00
22,49,04,64,99,FF,5D,00
2A,49,04,64,99,FF,5C,00
32,49,04,64,98,FF,5C,00
3A,49,04,66,99,FF,5A,00
42,49,04,66,99,FF,59,00
4A,49,04,60,98,FF,59,00
52,49,04,60,98,FF,58,00
5A,49,04,60,97,FF,58,00
62,49,04,62,97,FF,57,00
6A,49,04,62,96,FF,57,00
72,49,04,64,95,FF,57,00
7A,49,04,64,94,FF,57,00
02,49,04,64,A3,FF,57,00
0A,49,04,66,A3,FF,56,00
12,49,04,66,A3,FF,55,00
1A,49,04,66,A2,FF,55,00
22,49,04,60,A1,FF,55,00
2A,49,04,60,A0,FF,55,00
32,49,04,62,9F,FF,55,00
3A,49,04,62,9E,FF,55,00
42,49,04,62,9D,FF,55,00
4A,48,04,64,9C,FF,55,00
52,48,04,64,9B,FF,55,00
5A,48,04,66,9A,FF,55,00
62,48,04,66,9A,FF,54,00
6A,48,04,66,99,FF,54,00
72,48,04,60,98,FF,54,00
7A,48,04,60,97,FF,54,00
02,48,04,60,A6,FF,54,00
0A,48,04,62,A5,FF,54,00
12,48,04,62,A4,FF,54,00
1A,48,04,64,A3,FF,54,00
22,48,04,64,A2,FF,54,00
2A,48,04,64,A2,FF,53,00
32,48,04,66,A2,FF,52,00
3A,48,04,66,A1,FF,52,00
42,48,04,60,A0,FF,52,00
4A,48,04,60,9F,FF,52,00
52,48,04,60,9E,FF,52,00
5A,48,04,62,9D,FF,52,00
62,48,04,62,9D,FF,51,00
6A,47,04,62,9C,FF,51,00
72,47,04,64,9C,FF,50,00
7A,47,04,64,9B,FF,50,00
02,47,04,66,AA,FF,50,00
0A,47,04,66,A9,FF,50,00
12,47,04,66,A8,FF,50,00
1A,47,04,60,A7,FF,50,00
22,47,04,60,A7,FF,4F,00
2A,47,04,62,A6,FF,4F,00
32,47,04,62,A4,FF,50,00
3A,47,04,62,A3,FF,50,00
42,47,04,64,A2,FF,50,00
4A,47,04,64,A2,FF,4F,00
52,47,04,66,A3,FF,4D,00
5A,47,04,66,A2,FF,4D,00
62,47,04,66,A1,FF,4D,00
6A,47,04,60,A0,FF,4D,00
72,47,04,60,9F,FF,4D,00
7A,47,04,60,9E,FF,4D,00
02,47,04,62,AE,FF,4C,00
0A,47,04,62,AD,FF,4C,00
12,47,04,64,AC,FF,4C,00
1A,47,04,64,AC,FF,4B,00
22,47,04,64,AC,FF,4A,00
2A,47,04,66,AB,FF,4A,00
32,47,04,66,AB,FF,49,00
3A,47,04,60,AA,FF,49,00
42,47,04,60,A9,FF,49,00
4A,47,04,60,A8,FF,49,00
52,47,04,62,A8,FF,48,00
5A,47,04,62,A7,FF,48,00
62,47,04,62,A6,FF,48,00
6A,47,04,64,A6,FF,47,00
72,47,04,64,A5,FF,47,00
7A,47,04,66,A4,FF,47,00
02,47,04,66,B4,FF,46,00
0A,47,04,66,B3,FF,46,00
12,47,04,60,B4,FF,44,00
1A,47,04,60,B3,FF,44,00
22,47,04,62,B2,FF,44,00
2A,47,04,62,B1,FF,44,00
32,47,04,62,B0,FF,44,00
3A,47,04,64,AF,FF,44,00
42,47,04,64,AF,FF,43,00
4A,47,04,64,AE,FF,43,00
52,47,04,66,AD,FF,43,00
5A,47,04,66,AC,FF,43,00
62,47,04,60,AB,FF,43,00
6A,47,04,60,AA,FF,43,00
72,47,04,60,AA,FF,42,00
7A,47,04,62,A9,FF,42,00
02,47,04,62,B8,FF,42,00
0A,47,04,64,B7,FF,42,00
12,47,04,64,B7,FF,41,00
1A,47,04,64,B6,FF,41,00
22,47,04,66,B6,FF,40,00
2A,47,04,66,B5,FF,40,00
32,47,04,66,B5,FF,3F,00
3A,47,04,60,B4,FF,3F,00
42,47,04,60,B3,FF,3F,00
4A,47,04,62,B2,FF,3F,00
52,47,04,62,B1,FF,3F,00
5A,47,04,62,B0,FF,3F,00
62,47,04,64,B0,FF,3E,00
6A,47,04,64,AF,FF,3E,00
72,47,04,66,AE,FF,3E,00
7A,47,04,66,AD,FF,3E,00
02,47,04,66,BD,FF,3D,00
0A,47,04,60,BC,FF,3D,00
12,47,04,60,BB,FF,3D,00
1A,47,04,60,BA,FF,3D,00
22,47,04,62,BA,FF,3C,00
2A,47,04,62,B9,FF,3C,00
32,47,04,64,B9,FF,3B,00
3A,47,04,64,B8,FF,3B,00
42,47,04,64,B8,FF,3A,00
4A,47,04,66,B7,FF,3A,00
52,47,04,66,B6,FF,3A,00
5A,47,04,60,B5,FF,3A,00
62,47,04,60,B5,FF,39,00
6A,47,04,60,B4,FF,39,00
72,47,04,62,B3,FF,39,00
7A,47,04,62,B3,FF,38,00
02,47,04,64,C3,FF,37,00
0A,47,04,64,C2,FF,37,00
12,47,04,64,C2,FF,36,00
1A,47,04,66,C1,FF,36,00
22,47,04,66,C1,FF,35,00
2A,47,04,66,C0,FF,35,00
32,47,04,60,C0,FF,34,00
3A,47,04,60,BF,FF,34,00
42,47,04,62,BF,FF,33,00
4A,47,04,62,BE,FF,33,00
52,47,04,62,BD,FF,33,00
5A,47,04,64,BC,FF,33,00
62,47,04,64,BC,FF,32,00
6A,47,04,66,BB,FF,32,00
72,47,04,66,BA,FF,32,00
7A,47,04,66,B9,FF,32,00
02,47,04,60,C8,FF,32,00
0A,47,04,60,C7,FF,32,00
12,47,04,60,C7,FF,31,00
1A,47,04,62,C6,FF,31,00
22,47,04,62,C5,FF,31,00
2A,47,04,64,C4,FF,31,00
32,47,04,64,C3,FF,31,00
3A,48,04,64,C2,FF,31,00
42,48,04,66,C2,FF,30,00
4A,48,04,66,C1,FF,30,00
52,48,04,60,C1,FF,2F,00
5A,48,04,60,C0,FF,2F,00
62,48,04,60,BF,FF,2F,00
6A,48,04,62,BE,FF,2F,00
72,48,04,62,BD,FF,2F,00
7A,48,04,64,BC,FF,2F,00
02,48,04,64,CC,FF,2E,00
0A,48,04,64,CB,FF,2E,00
12,48,04,66,CB,FF,2D,00
1A,48,04,66,CA,FF,2D,00
22,48,04,66,C9,FF,2D,00
2A,48,04,60,C8,FF,2D,00
32,48,04,60,C8,FF,2C,00
3A,48,04,62,C7,FF,2C,00
42,48,04,62,C6,FF,2C,00
4A,48,04,62,C5,FF,2C,00
52,48,04,64,C4,FF,2C,00
5A,48,04,64,C3,FF,2C,00
62,48,04,66,C3,FF,2B,00
6A,48,04,66,C2,FF,2B,00
72,48,04,66,C1,FF,2B,00
7A,48,04,60,C0,FF,2B,00
02,48,04,60,CF,FF,2B,00
0A,48,04,60,CE,FF,2B,00
12,48,04,62,CD,FF,2B,00
1A,48,04,62,CD,FF,2A,00
22,48,04,64,CD,FF,29,00
2A,48,04,64,CC,FF,29,00
32,48,04,64,CA,FF,2A,00
3A,48,04,66,C9,FF,2A,00
42,48,04,66,CA,FF,28,00
4A,48,04,60,C9,FF,28,00
52,48,04,60,C8,FF,28,00
5A,48,04,60,C8,FF,27,00
62,48,04,62,C7,FF,27,00
6A,48,04,62,C6,FF,27,00
72,48,04,64,C5,FF,27,00
7A,48,04,64,C4,FF,27,00
02,48,04,64,D4,FF,26,00
0A,48,04,66,D3,FF,26,00
12,48,04,66,D2,FF,26,00
1A,48,04,66,D1,FF,26,00
22,48,04,60,D0,FF,26,00
2A,48,04,60,CF,FF,26,00
32,48,04,62,CE,FF,26,00
3A,48,04,62,CD,FF,26,00
42,48,04,62,CD,FF,25,00
4A,48,04,64,CC,FF,25,00
52,48,04,64,CC,FF,24,00
5A,48,04,66,CB,FF,24,00
62,48,04,66,CA,FF,24,00
6A,48,04,66,C9,FF,24,00
72,48,04,60,C9,FF,23,00
7A,48,04,60,C8,FF,23,00
02,48,04,60,D7,FF,23,00
0A,48,04,62,D7,FF,22,00
12,48,04,62,D6,FF,22,00
1A,48,04,64,D5,FF,22,00
22,48,04,64,D5,FF,21,00
2A,48,04,64,D4,FF,21,00
32,48,04,66,D4,FF,20,00
3A,48,04,66,D3,FF,20,00
42,48,04,60,D2,FF,20,00
4A,48,04,60,D1,FF,20,00
52,48,04,60,D0,FF,20,00
5A,48,04,62,D0,FF,1F,00
62,48,04,62,CF,FF,1F,00
6A,48,04,64,CE,FF,1F,00
72,48,04,64,CD,FF,1F,00
7A,48,04,64,CD,FF,1E,00
02,48,04,66,DD,FF,1D,00
0A,47,04,66,DC,FF,1D,00
12,47,04,66,DB,FF,1D,00
1A,47,04,60,DA,FF,1D,00
22,47,04,60,D9,FF,1D,00
2A,47,04,62,D8,FF,1D,00
32,47,04,62,D7,FF,1D,00
3A,47,04,62,D6,FF,1D,00
42,47,04,64,D7,FF,1B,00
4A,47,04,64,D6,FF,1B,00
52,47,04,66,D5,FF,1B,00
5A,47,04,66,D4,FF,1B,00
62,47,04,66,D3,FF,1B,00
6A,47,04,60,D2,FF,1B,00
72,47,04,60,D1,FF,1B,00
7A,47,04,60,D0,FF,1B,00
02,47,04,62,DF,FF,1B,00
0A,47,04,62,DF,FF,1A,00
12,47,04,64,DE,FF,1A,00
1A,47,04,64,DD,FF,1A,00
22,47,04,64,DC,FF,1A,00
2A,47,04,66,DC,FF,19,00
32,47,04,66,DB,FF,19,00
3A,47,04,60,DA,FF,19,00
42,47,04,60,D9,FF,19,00
4A,47,04,60,D8,FF,19,00
52,47,04,62,D7,FF,19,00
5A,47,04,62,D6,FF,19,00
62,47,04,64,D7,FF,17,00
6A,47,04,64,D6,FF,17,00
72,47,04,64,D5,FF,17,00
7A,47,04,66,D4,FF,17,00
02,47,04,66,E3,FF,17,00
0A,47,04,66,E3,FF,16,00
12,47,04,60,E2,FF,16,00
1A,47,04,60,E1,FF,16,00
22,47,04,62,E0,FF,16,00
2A,47,04,62,E0,FF,15,00
32,47,04,62,DF,FF,15,00
3A,47,04,64,DE,FF,15,00
42,47,04,64,DD,FF,15,00
4A,47,04,66,DD,FF,14,00
52,47,04,66,DC,FF,14,00
5A,47,04,66,DC,FF,13,00
62,47,04,60,DB,FF,13,00
6A,47,04,60,DB,FF,12,00
72,47,04,60,DA,FF,12,00
7A,47,04,62,D9,FF,12,00
02,47,04,62,E8,FF,12,00
0A,47,04,64,E8,FF,11,00
12,47,04,64,E7,FF,11,00
1A,47,04,64,E6,FF,11,00
22,47,04,66,E5,FF,11,00
2A,47,04,66,E5,FF,10,00
32,47,04,60,E4,FF,10,00
3A,47,04,60,E4,FF,0F,00
42,47,04,60,E3,FF,0F,00
4A,47,04,62,E3,FF,0E,00
52,47,04,62,E2,FF,0E,00
5A,47,04,62,E1,FF,0E,00
62,47,04,64,E0,FF,0E,00
6A,47,04,64,E0,FF,0D,00
72,47,04,66,DF,FF,0D,00
7A,47,04,66,DF,FF,0C,00
02,47,04,66,EE,FF,0C,00
0A,47,04,60,ED,FF,0C,00
12,47,04,60,EC,FF,0C,00
1A,47,04,62,EC,FF,0B,00
22,47,04,62,EB,FF,0B,00
2A,47,04,62,EA,FF,0B,00
32,47,04,64,E9,FF,0B,00
3A,47,04,64,EA,FF,09,00
42,47,04,64,E9,FF,09,00
4A,47,04,66,E8,FF,09,00
52,47,04,66,E7,FF,09,00
5A,47,04,60,E8,FF,07,00
62,47,04,60,E7,FF,07,00
6A,47,04,60,E6,FF,07,00
72,47,04,62,E5,FF,07,00
7A,47,04,62,E5,FF,06,00
02,47,04,64,F4,FF,06,00
0A,47,04,64,F4,FF,05,00
12,47,04,64,F3,FF,05,00
1A,47,04,66,F3,FF,04,00
22,47,04,66,F2,FF,04,00
2A,47,04,66,F2,FF,03,00
32,47,04,60,F1,FF,03,00
3A,47,04,60,F0,FF,03,00
42,47,04,62,EF,FF,03,00
4A,47,04,62,EF,FF,02,00
52,47,04,62,EE,FF,02,00
5A,47,04,64,EE,FF,01,00
62,47,04,64,ED,FF,01,00
6A,47,04,66,EC,FF,01,00
72,47,04,66,EB,FF,01,00
7A,47,04,66,EB,FF,00,00
02,47,04,60,FA,FF,00,00
0A,47,04,60,FB,01,FF,00
0A,47,04,60,FB,FF,FF,00
12,47,04,62,FB,FF,FE,00
1A,47,04,62,FA,FF,FE,00
22,47,04,62,F9,FF,FE,00
2A,47,04,64,F8,FF,FE,00
32,47,04,64,F7,FF,FE,00
3A,47,04,64,F7,FF,FD,00
42,47,04,66,F6,FF,FD,00
4A,47,04,66,F5,FF,FD,00
52,47,04,60,F4,FF,FD,00
5A,47,04,60,F3,FF,FD,00
62,47,04,60,F3,FF,FC,00
6A,47,04,62,F2,FF,FC,00
72,47,04,62,F1,FF,FC,00
7A,47,04,64,F0,FF,FC,00
02,47,04,64,00,FF,FB,00
0A,47,04,64,FF,01,FB,00
0A,47,04,64,FF,FF,FB,00
12,47,04,66,FF,01,FA,00
12,47,04,66,FF,FF,FA,00
1A,47,04,66,FE,FF,FA,00
22,47,04,66,FD,FF,FA,00
2A,47,04,60,FC,FF,FA,00
32,47,04,60,FC,FF,F9,00
3A,47,04,62,FB,FF,F9,00
42,47,04,62,FB,FF,F8,00
4A,47,04,62,FA,FF,F8,00
52,47,04,64,F9,FF,F8,00
5A,47,04,64,F8,FF,F8,00
62,47,04,66,F8,FF,F7,00
6A,47,04,66,F7,FF,F7,00
72,47,04,66,F5,FF,F8,00
7A,47,04,60,F4,FF,F8,00
02,47,04,60,04,FF,F7,00
0A,47,04,60,03,FF,F7,00
12,47,04,62,02,FF,F7,00
1A,73,04,64,C8,FF,2F,00
22,73,04,64,C7,FF,2F,00
2A,73,04,64,C6,FF,2F,00
32,73,04,64,C5,FF,2F,00
3A,73,04,64,C5,FF,2E,00
42,73,04,64,C4,FF,2E,00
4A,73,04,64,C3,FF,2E,00
52,73,04,64,C2,FF,2E,00
5A,73,04,64,C2,FF,2D,00
62,73,04,64,C1,FF,2D,00
6A,73,04,64,C0,FF,2D,00
72,73,04,64,BF,FF,2D,00
7A,73,04,64,BE,FF,2D,00
02,73,04,64,CD,FF,2D,00
0A,73,04,64,CC,FF,2D,00
12,73,04,64,CB,FF,2D,00
1A,73,04,64,CB,FF,2C,00
22,73,04,64,CA,FF,2C,00
2A,73,04,64,C9,FF,2C,00
32,73,04,64,C8,FF,2C,00
3A,73,04,64,C7,FF,2C,00
42,73,04,64,C6,FF,2C,00
4A,73,04,64,C5,FF,2C,00
52,73,04,64,C4,FF,2C,00
5A,73,04,64,C3,FF,2C,00
62,73,04,64,C2,FF,2C,00
6A,73,04,64,C1,FF,2C,00
72,73,04,64,C0,FF,2C,00
7A,73,04,64,BF,FF,2C,00
02,73,04,64,CE,FF,2C,00
0A,73,04,64,CD,FF,2C,00
12,73,04,64,CC,FF,2C,00
1A,73,04,64,CA,FF,2D,00
22,73,04,64,C9,FF,2D,00
2A,73,04,64,C7,FF,2E,00
32,73,04,64,C6,FF,2E,00
4A,73,04,64,C2,FF,2F,00
52,73,04,64,C1,FF,2F,00
5A,73,04,64,C0,FF,2F,00
62,73,04,64,BF,FF,2F,00
6A,73,04,64,BE,FF,2F,00
72,73,04,64,BD,FF,2F,00
7A,73,04,64,BC,FF,2F,00
02,73,04,64,CB,FF,2F,00
0A,73,04,64,CA,FF,2F,00
12,73,04,64,C9,FF,2F,00
2A,73,04,64,C5,FF,30,00
32,73,04,64,C4,FF,30,00
3A,73,04,64,C4,FF,2F,00
42,73,04,64,C3,FF,2F,00
7A,73,04,64,BB,FF,30,00
02,73,04,64,CA,FF,30,00
6A,73,04,64,BF,FF,2E,00
72,73,04,64,BE,FF,2E,00
7A,73,04,64,BD,FF,2E,00
02,73,04,64,CC,FF,2E,00
5A,73,04,64,C1,FF,2E,00
62,73,04,64,C0,FF,2E,00
0A,73,04,64,CB,FF,2E,00
12,73,04,64,CA,FF,2E,00
4A,73,04,64,C1,FF,30,00
52,73,04,64,C0,FF,30,00
5A,73,04,64,BF,FF,30,00
62,73,04,64,BE,FF,30,00
7A,73,04,64,B9,FF,32,00
02,73,04,64,C8,FF,32,00
0A,73,04,64,C9,FF,30,00
12,73,04,64,C8,FF,30,00
1A,73,04,64,C7,FF,30,00
22,73,04,64,C6,FF,30,00
2A,73,04,64,C4,FF,31,00
32,73,04,64,C3,FF,31,00
3A,73,04,64,C2,FF,31,00
42,73,04,64,C1,FF,31,00
4A,73,04,64,C0,FF,31,00
52,73,04,64,BF,FF,31,00
5A,73,04,64,BE,FF,31,00
62,73,04,64,BD,FF,31,00
6A,73,04,64,BC,FF,31,00
72,73,04,64,BB,FF,31,00
0A,73,04,64,C7,FF,32,00
12,73,04,64,C6,FF,32,00
1A,73,04,64,C6,FF,31,00
22,73,04,64,C5,FF,31,00
3A,73,04,64,C1,FF,32,00
42,73,04,64,C0,FF,32,00
4A,73,04,64,BF,FF,32,00
52,73,04,64,BE,FF,32,00
0A,73,04,64,C8,FF,31,00
12,73,04,64,C7,FF,31,00
3A,73,04,64,C3,FF,30,00
42,73,04,64,C2,FF,30,00
1A,73,04,64,C9,FF,2E,00
22,73,04,64,C8,FF,2E,00
2A,73,04,64,C3,FF,32,00
32,73,04,64,C2,FF,32,00
3A,73,04,64,C0,FF,33,00
42,73,04,64,BF,FF,33,00
4A,73,04,64,BE,FF,33,00
52,73,04,64,BD,FF,33,00
5A,73,04,64,BB,FF,34,00
62,73,04,64,BA,FF,34,00
6A,73,04,64,B8,FF,35,00
72,73,04,64,B7,FF,35,00
7A,73,04,64,B5,FF,36,00
02,73,04,64,C4,FF,36,00
0A,73,04,64,C2,FF,37,00
12,73,04,64,C1,FF,37,00
1A,73,04,64,BF,FF,38,00
22,73,04,64,BE,FF,38,00
2A,73,04,64,BC,FF,39,00
32,73,04,64,BB,FF,39,00
3A,73,04,64,B8,FF,3B,00
42,73,04,64,B7,FF,3B,00
4A,73,04,64,B5,FF,3C,00
52,73,04,64,B4,FF,3C,00
5A,73,04,64,B2,FF,3D,00
62,73,04,64,B1,FF,3D,00
6A,73,04,64,AE,FF,3F,00
72,73,04,64,AD,FF,3F,00
7A,73,04,64,AC,FF,3F,00
02,73,04,64,BB,FF,3F,00
0A,73,04,64,B9,FF,40,00
12,73,04,64,B8,FF,40,00
1A,73,04,64,B5,FF,42,00
22,73,04,64,B4,FF,42,00
2A,73,04,64,B3,FF,42,00
32,73,04,64,B2,FF,42,00
3A,73,04,64,B0,FF,43,00
42,73,04,64,AF,FF,43,00
4A,73,04,64,AB,FF,46,00
52,73,04,64,AA,FF,46,00
5A,73,04,64,A8,FF,47,00
62,73,04,64,A7,FF,47,00
6A,73,04,64,A5,FF,48,00
72,73,04,64,A4,FF,48,00
7A,73,04,64,A2,FF,49,00
02,73,04,64,B1,FF,49,00
0A,73,04,64,AF,FF,4A,00
12,73,04,64,AE,FF,4A,00
1A,73,04,64,AC,FF,4B,00
22,73,04,64,AB,FF,4B,00
2A,73,04,64,A9,FF,4C,00
32,73,04,64,A8,FF,4C,00
3A,73,04,64,A6,FF,4D,00
42,73,04,64,A5,FF,4D,00
4A,73,04,64,A2,FF,4F,00
52,73,04,64,A1,FF,4F,00
5A,73,04,64,9F,FF,50,00
62,73,04,64,9E,FF,50,00
6A,73,04,64,9B,FF,52,00
72,73,04,64,9A,FF,52,00
7A,73,04,64,97,FF,54,00
02,73,04,64,A6,FF,54,00
0A,73,04,64,A3,FF,56,00
12,73,04,64,A2,FF,56,00
1A,73,04,64,9F,FF,58,00
22,73,04,64,9E,FF,58,00
2A,73,04,64,9A,FF,5B,00
32,73,04,64,99,FF,5B,00
3A,73,04,64,96,FF,5D,00
42,73,04,64,95,FF,5D,00
4A,73,04,64,92,FF,5F,00
52,73,04,64,91,FF,5F,00
5A,73,04,64,8E,FF,61,00
62,73,04,64,8D,FF,61,00
6A,73,04,64,89,FF,64,00
72,73,04,64,88,FF,64,00
7A,73,04,64,84,FF,67,00
02,73,04,64,93,FF,67,00
0A,73,04,64,90,FF,69,00
12,73,04,64,8F,FF,69,00
1A,73,04,64,8A,FF,6D,00
22,73,04,64,89,FF,6D,00
2A,73,04,64,86,FF,6F,00
32,73,04,64,85,FF,6F,00
3A,73,04,64,7F,FF,74,00
42,73,04,64,7E,FF,74,00
4A,73,04,64,7B,FF,76,00
52,73,04,64,7A,FF,76,00
5A,73,04,64,77,FF,78,00
62,73,04,64,76,FF,78,00
6A,73,04,64,72,FF,7B,00
72,73,04,64,71,FF,7B,00
7A,73,04,64,6E,FF,7D,00
02,73,04,64,7D,FF,7D,00
0A,73,04,64,79,FF,80,00
12,73,04,64,78,FF,80,00
1A,73,04,64,76,FF,81,00
22,73,04,64,75,FF,81,00
2A,73,04,64,71,FF,84,00
32,73,04,64,70,FF,84,00
3A,73,04,64,6E,FF,85,00
42,73,04,64,6D,FF,85,00
4A,73,04,64,6A,FF,87,00
52,73,04,64,69,FF,87,00
5A,73,04,64,66,FF,89,00
62,73,04,64,65,FF,89,00
6A,73,04,64,62,FF,8B,00
72,73,04,64,61,FF,8B,00
7A,73,04,64,5E,FF,8D,00
02,73,04,64,6D,FF,8D,00
0A,73,04,64,6B,FF,8E,00
12,73,04,64,6A,FF,8E,00
1A,73,04,64,67,FF,90,00
22,73,04,64,66,FF,90,00
2A,73,04,64,63,FF,92,00
32,73,04,64,62,FF,92,00
3A,73,04,64,5F,FF,94,00
42,73,04,64,5E,FF,94,00
4A,73,04,64,5B,FF,96,00
52,73,04,64,5A,FF,96,00
5A,73,04,64,58,FF,97,00
62,73,04,64,57,FF,97,00
6A,73,04,64,53,FF,9A,00
72,73,04,64,52,FF,9A,00
7A,73,04,64,50,FF,9B,00
02,73,04,64,5F,FF,9B,00
0A,73,04,64,5C,FF,9D,00
12,73,04,64,5B,FF,9D,00
1A,73,04,64,56,FF,A1,00
22,73,04,64,55,FF,A1,00
2A,73,04,64,52,FF,A3,00
32,73,04,64,51,FF,A3,00
3A,73,04,64,4E,FF,A5,00
42,73,04,64,4D,FF,A5,00
4A,73,04,64,4A,FF,A7,00
52,73,04,64,49,FF,A7,00
5A,73,04,64,45,FF,AA,00
62,73,04,64,44,FF,AA,00
6A,73,04,64,40,FF,AD,00
72,73,04,64,3F,FF,AD,00
7A,73,04,64,3B,FF,B0,00
02,73,04,64,4A,FF,B0,00
0A,73,04,64,46,FF,B3,00
12,73,04,64,45,FF,B3,00
1A,73,04,64,41,FF,B6,00
22,73,04,64,40,FF,B6,00
2A,73,04,64,3C,FF,B9,00
32,73,04,64,3B,FF,B9,00
3A,73,04,64,37,FF,BC,00
42,73,04,64,36,FF,BC,00
4A,73,04,64,33,FF,BE,00
52,73,04,64,32,FF,BE,00
5A,73,04,64,2E,FF,C1,00
62,73,04,64,2D,FF,C1,00
6A,73,04,64,29,FF,C4,00
72,73,04,64,28,FF,C4,00
7A,73,04,64,26,FF,C5,00
02,73,04,64,35,FF,C5,00
0A,73,04,64,31,FF,C8,00
12,73,04,64,30,FF,C8,00
1A,73,04,64,2D,FF,CA,00
22,73,04,64,2C,FF,CA,00
2A,73,04,64,27,FF,CE,00
32,73,04,64,26,FF,CE,00
3A,73,04,64,23,FF,D0,00
42,73,04,64,22,FF,D0,00
4A,73,04,64,20,FF,D1,00
52,73,04,64,1F,FF,D1,00
5A,73,04,64,1B,FF,D4,00
62,73,04,64,1A,FF,D4,00
6A,73,04,64,18,FF,D5,00
72,73,04,64,17,FF,D5,00
7A,73,04,64,12,FF,D9,00
02,73,04,64,21,FF,D9,00
0A,73,04,64,20,FF,D9,00
12,73,04,64,1F,FF,D9,00
1A,73,04,64,1C,FF,DB,00
22,73,04,64,1B,FF,DB,00
2A,73,04,64,19,FF,DC,00
32,73,04,64,18,FF,DC,00
3A,73,04,64,15,FF,DE,00
42,73,04,64,14,FF,DE,00
4A,73,04,64,11,FF,E0,00
52,73,04,64,10,FF,E0,00
5A,73,04,64,0E,FF,E1,00
62,73,04,64,0D,FF,E1,00
6A,73,04,64,0A,FF,E3,00
72,73,04,64,09,FF,E3,00
7A,73,04,64,06,FF,E5,00
02,73,04,64,15,FF,E5,00
0A,73,04,64,12,FF,E7,00
12,73,04,64,11,FF,E7,00
1A,73,04,64,0F,FF,E8,00
22,73,04,64,0E,FF,E8,00
2A,73,04,64,0C,FF,E9,00
32,73,04,64,0B,FF,E9,00
3A,73,04,64,08,FF,EB,00
42,73,04,64,07,FF,EB,00
4A,73,04,64,03,FF,EE,00
52,73,04,64,02,FF,EE,00
5A,73,04,64,00,FF,EF,00
62,73,04,64,FF,02,EF,00
62,73,04,64,FF,FF,EF,00
6A,73,04,64,FC,FF,F1,00
72,73,04,64,FB,FF,F1,00
7A,73,04,64,F8,FF,F3,00
02,73,04,64,07,FF,F3,00
0A,73,04,64,05,FF,F4,00
12,73,04,64,04,FF,F4,00
1A,73,04,64,00,FF,F7,00
22,73,04,64,FF,02,F7,00
22,73,04,64,FF,FF,F7,00
2A,73,04,64,FB,FF,FA,00
32,73,04,64,FA,FF,FA,00
3A,73,04,64,F6,FF,FD,00
42,73,04,64,F5,FF,FD,00
4A,72,04,64,F0,FF,00,00
52,72,04,64,EF,FF,00,00
5A,72,04,64,EC,FF,02,00
62,72,04,64,EB,FF,02,00
6A,72,04,64,E8,FF,04,00
72,72,04,64,E7,FF,04,00
7A,72,04,64,E3,FF,07,00
02,72,04,64,F2,FF,07,00
0A,72,04,64,EF,FF,09,00
12,72,04,64,EE,FF,09,00
1A,72,04,64,EB,FF,0B,00
22,72,04,64,EA,FF,0B,00
2A,72,04,64,E7,FF,0D,00
32,72,04,64,E6,FF,0D,00
3A,72,04,64,E4,FF,0E,00
42,72,04,64,E3,FF,0E,00
4A,72,04,64,E0,FF,10,00
52,72,04,64,DF,FF,10,00
5A,72,04,64,DC,FF,12,00
62,72,04,64,DB,FF,12,00
6A,72,04,64,D8,FF,14,00
72,72,04,64,D7,FF,14,00
7A,72,04,64,D5,FF,15,00
02,72,04,64,E4,FF,15,00
